Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004497~monooxygenase activity	12	2.73972602739726	1.282942318963862E-4	CYP27A1, MOXD1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40, CYP7B1, COQ7	415	79	11355	4.156168979716334	0.10424067506937051	0.015725207281014193	0.015413635574980112
KEGG_PATHWAY	mmu04610:Complement and coagulation cascades	13	2.968036529680365	1.3371343021105418E-4	CPB2, SERPINE2, F2R, F11, SERPINA1E, C8B, CLU, C2, SERPINA1A, C4A, C8G, C6, C9	257	74	5496	3.7568619202860445	0.03957958292835151	0.006427796399906761	0.006172387271433644
KEGG_PATHWAY	mmu03320:PPAR signaling pathway	12	2.73972602739726	1.4898865827598452E-4	FABP1, CYP27A1, FADS2, CYP4A12A, CYP4A12B, FABP5, ME1, ACSL5, ACAA1B, DBI, SCD1, PLTP	257	64	5496	4.009727626459144	0.0440005363562187	0.006427796399906761	0.006172387271433644
KEGG_PATHWAY	mmu00140:Steroid hormone biosynthesis	12	2.73972602739726	1.7206785639453556E-4	CYP2D9, CYP2D11, CYP2C23, UGT2B1, SRD5A1, UGT2B38, UGT2B37, CYP1A2, CYP2D40, UGT1A5, CYP7B1, COMT	257	65	5496	3.948039509129003	0.05064166919009705	0.006495561578893717	0.006237459794301914
INTERPRO	IPR030457:ELO_CS	4	0.91324200913242	1.7776662759410588E-4	ELOVL1, ELOVL2, ELOVL3, ELOVL6	416	4	11584	27.84615384615385	0.21686551461872505	0.03491844470598508	0.03441054005571621
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	22	5.0228310502283104	1.8369883079826811E-4	ITIH5, SPON2, POSTN, COL15A1, TNXB, SERPINE2, COL14A1, ANXA5, LAMA3, IHH, CELA1, NID2, FBLN5, COL1A1, SERPINA1A, COL1A2, EFEMP1, MMP15, COL5A3, COL5A2, SERPINH1, S100A11	417	244	11609	2.510103392695679	0.07629745925833475	0.02645263163495061	0.025840302198956378
GOTERM_BP_DIRECT	GO:0007584~response to nutrient	10	2.28310502283105	1.8492491314620255E-4	FABP1, COL1A1, PKLR, FASN, IGFBP2, ACAA1B, SCD1, ACACB, ASS1, C2	407	58	11449	4.850038125900195	0.34683235875794927	0.015120809155074173	0.01489757532473439
UP_SEQ_FEATURE	ACT_SITE:Proton donor	18	4.10958904109589	1.8760724199933518E-4	APOBEC1, MANBA, MME, CNP, GBE1, AKR1B1, ENO1, PGD, FUOM, NT5C2, LSS, GPI1, NT5DC2, ME1, PDE4A, ACP3, GUSB, TKT	406	176	11328	2.853560232870578	0.21246418064788397	0.07960800635505122	0.07929532761838567
GOTERM_BP_DIRECT	GO:0019369~arachidonate metabolic process	8	1.82648401826484	1.9040532587805083E-4	FABP1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP1A2, FADS1	407	35	11449	6.42976482976483	0.3550259641512111	0.015120809155074173	0.01489757532473439
GOTERM_MF_DIRECT	GO:0048029~monosaccharide binding	6	1.36986301369863	1.9686054492459862E-4	GPI1, PKLR, TALDO1, TKT, FUOM, FBP1	415	16	11355	10.2605421686747	0.15542604600081034	0.021113293443163202	0.02069496478519843
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	14	3.1963470319634704	2.1197205999519053E-4	SUCNR1, MUP16, MUP18, PYGL, SLC2A4, MUP11, FOXO3, MUP1, MUP2, MUP3, GPI1, FABP5, MUP9, LEPR	407	115	11449	3.4245486593312684	0.38628424689835517	0.01627238847229746	0.01603215347096958
UP_KW_CELLULAR_COMPONENT	KW-0256~Endoplasmic reticulum	61	13.926940639269406	2.3785774871913818E-4	LMBR1L, GASK1A, MOXD1, UGT2B1, AQP8, TECR, IHH, DBI, CLU, CMAH, TM7SF2, FADS2, CES2C, CYP2D9, CYP2D11, CES2E, SCD1, SEC61B, GUSB, FADS1, BOK, ELOVL1, ELOVL5, ELOVL2, ELOVL3, DIO1, ACSL5, ELOVL6, CYP7B1, MR1, LSS, MRAP, CYP2U1, CYP4A12A, CYP4A12B, TMTC2, FITM1, GULO, CYB5R3, RDH11, EMC2, UGT1A5, SERPINH1, SC5D, SEC31B, DEGS1L, PNPLA7, SRD5A1, OSBPL3, SLC16A11, LACC1, DHRS7, NAT8, CYP2C23, REEP5, REEP4, LPCAT3, CYP1A2, CYP2D40, CSPG5, DHCR7	375	1059	10380	1.5944098205854578	0.01088310371933876	0.0036471521470267856	0.0032507225658282217
INTERPRO	IPR016035:Acyl_Trfase/lysoPLipase	5	1.141552511415525	2.871228209342524E-4	PNPLA7, FASN, PNPLA3, PNPLA5, PNPLA2	416	10	11584	13.923076923076925	0.3262192830662428	0.04934923484807463	0.048631427795739
UP_KW_MOLECULAR_FUNCTION	KW-0503~Monooxygenase	11	2.5114155251141552	2.9625516129808284E-4	CYP27A1, MOXD1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP7B1, COQ7	267	70	6951	4.0910112359550554	0.02139758361870503	0.007415360491687995	0.007110619649563831
UP_KW_MOLECULAR_FUNCTION	KW-0021~Allosteric enzyme	9	2.054794520547945	3.047408421241642E-4	GYS2, CAMK1D, PKLR, PYGL, NT5C2, ACACB, FBP1, ACACA, GNE	267	46	6951	5.093551538837323	0.022003777871099528	0.007415360491687995	0.007110619649563831
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	58	13.24200913242009	3.12542359468401E-4	GASK1A, FKBP11, UGT2B1, TECR, AATK, DBI, COMT, CLU, CMAH, TM7SF2, SERPINA1A, SMPD3, CES2B, CES2C, NAT8F5, CES2E, CES2G, SCD1, SEC61B, GUSB, NAT8F7, BOK, ELOVL1, ELOVL5, ELOVL2, ELOVL3, ACSL5, ELOVL6, SERPINA1E, MR1, TPST2, MRAP, COL15A1, H2-Q6, LAMA3, H2-Q7, H2-Q4, TMTC2, LRP2, CYB5R3, APH1B, EMC2, UGT1A5, SERPINH1, PRNP, PNPLA7, TMEM50A, SRD5A1, UGT2B38, UGT2B37, FABP1, LACC1, COL1A2, NAT8, REEP5, REEP4, DHCR7, H2-Q10	417	1004	11609	1.6082480629042581	0.12631851479861922	0.03375457482258731	0.03297321892391631
INTERPRO	IPR001128:Cyt_P450	10	2.28310502283105	3.3535406971100374E-4	CYP27A1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40, CYP7B1	416	62	11584	4.491315136476427	0.3694666188276987	0.051234649539181124	0.05048941827315667
KEGG_PATHWAY	mmu00620:Pyruvate metabolism	9	2.054794520547945	3.469396615271934E-4	LDHB, ACSS2, PKLR, ME1, DLAT, ACACB, FH1, ACACA, ACAT2	257	39	5496	4.935049386411254	0.09948995311631326	0.01164175308680138	0.011179166871431789
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	7	1.5981735159817352	3.7173646824805053E-4	C4A, IGHM, C8G, C6, C9, C8B, C2	407	28	11449	7.032555282555283	0.5752558321490993	0.027616422141137433	0.027208711175962148
INTERPRO	IPR036396:Cyt_P450_sf	10	2.28310502283105	3.7909218158116003E-4	CYP27A1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40, CYP7B1	416	63	11584	4.42002442002442	0.40628185516842463	0.0521251749674095	0.05136699060424718
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	15	3.4246575342465753	3.821968673375212E-4	SPON2, LAD1, POSTN, COL15A1, TNXB, COL14A1, LAMA3, NID2, FBLN5, COL1A1, COL1A2, EFEMP1, COL5A3, COL5A2, TFF3	375	136	10380	3.0529411764705885	0.017430712862871567	0.004395263974381494	0.003917517890209592
INTERPRO	IPR002401:Cyt_P450_E_grp-I	9	2.054794520547945	4.1749501819906594E-4	CYP27A1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40	416	51	11584	4.914027149321266	0.4368309987652109	0.05218687727488324	0.05142779542361221
GOTERM_BP_DIRECT	GO:0050784~cocaine catabolic process	4	0.91324200913242	4.197099679226876E-4	CES2B, CES2C, CES2E, CES2G	407	5	11449	22.504176904176905	0.6197000353730633	0.02929066836745301	0.02885823991565388
GOTERM_BP_DIRECT	GO:0071273~morphine catabolic process	4	0.91324200913242	4.197099679226876E-4	CES2B, CES2C, CES2E, CES2G	407	5	11449	22.504176904176905	0.6197000353730633	0.02929066836745301	0.02885823991565388
GOTERM_BP_DIRECT	GO:0097193~intrinsic apoptotic signaling pathway	7	1.5981735159817352	4.548560847147946E-4	CASP9, CASP3, HIP1R, CYCS, IFI27L2A, CLU, BBC3	407	29	11449	6.790053376260273	0.6492816761608045	0.029929530374233484	0.029487670177653396
GOTERM_BP_DIRECT	GO:0006956~complement activation	7	1.5981735159817352	4.548560847147946E-4	C4A, C8G, C6, C9, C8B, CLU, C2	407	29	11449	6.790053376260273	0.6492816761608045	0.029929530374233484	0.029487670177653396
GOTERM_CC_DIRECT	GO:0005640~nuclear outer membrane	7	1.5981735159817352	4.8105604402278216E-4	UGT2B1, UGT2B38, UGT2B37, DHCR7, ENO1, SYNE4, BOK	417	29	11609	6.719837922765237	0.1876842930132302	0.041563242203568385	0.04060113011552282
KEGG_PATHWAY	mmu04974:Protein digestion and absorption	9	2.054794520547945	5.895644533597171E-4	COL1A1, COL15A1, CPB2, COL1A2, MME, COL14A1, COL5A3, COL5A2, SLC1A5	257	42	5496	4.582545858810451	0.1631420792218412	0.017804846491463456	0.017097369147431794
COG_ONTOLOGY	Lipid metabolism	9	2.054794520547945	6.08880193030657E-4	CES2B, CES2C, CES2E, CES2G, ECHDC1, ACSL5, ACACB, ACACA, CES4A	48	62	1445	4.369959677419355	0.010300696481364668	0.004871041544245256	0.004871041544245256
GOTERM_MF_DIRECT	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	11	2.5114155251141552	6.914773737997803E-4	CYP27A1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40, SC5D, CYP7B1	415	81	11355	3.7157518964747878	0.447605494337445	0.06592084296891239	0.06461471904062392
GOTERM_BP_DIRECT	GO:0033489~cholesterol biosynthetic process via desmosterol	6	1.36986301369863	6.955433065452031E-4	FDPS, PMVK, SC5D, DHCR7, LSS, ACAT2	407	21	11449	8.037206037206037	0.7985861568911804	0.044495450971488965	0.04383854895975183
GOTERM_MF_DIRECT	GO:0030020~extracellular matrix structural constituent conferring tensile strength	6	1.36986301369863	7.887705059115769E-4	COL1A1, COL15A1, COL1A2, COL14A1, COL5A3, COL5A2	415	21	11355	7.817555938037866	0.491877206273828	0.0676765094072133	0.06633559954716362
UP_SEQ_FEATURE	BINDING:axial binding residue	12	2.73972602739726	7.943440929079733E-4	CYP27A1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40, CYCS, CYC1, CYP7B1	406	99	11328	3.3819973130317957	0.6363639824684894	0.2269101295825564	0.22601888791098312
UP_KW_LIGAND	KW-0349~Heme	13	2.968036529680365	8.785725781412529E-4	CYP4A12A, CYP4A12B, CYP7B1, COX5A, CYP27A1, CYP2D9, CYP2D11, CYP2C23, CYP2U1, CYP2D40, CYP1A2, CYCS, CYC1	181	107	4586	3.0783291165384417	0.029442468123132226	0.014935733828401299	0.014057161250260046
INTERPRO	IPR007110:Ig-like_dom	17	3.881278538812785	9.431536789725438E-4	IGSF8, IGHM, LINGO4, CADM4, H2-Q6, H2-Q7, H2-Q4, SEMA4G, MR1, ROBO1, TMEM25, CD4, LEPR, IL11RA1, NECTIN2, H2-Q10, CD276	416	184	11584	2.572742474916388	0.726771886292835	0.10685624314902108	0.10530197052139895
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	19	4.337899543378995	9.468041615267786E-4	IGHM, CHRNA4, H2-Q6, ANXA5, H2-Q7, H2-Q4, RORC, AGAP2, LRP2, SLC2A4, MR1, TGFBR2, CD4, LEPR, CD9, PRSS8, IL11RA1, H2-Q10, CD276	417	220	11609	2.4043056463919776	0.33582735164521826	0.06816989962992806	0.0665918926940501
GOTERM_MF_DIRECT	GO:0050253~retinyl-palmitate esterase activity	5	1.141552511415525	9.581190119076681E-4	CES2B, CES2C, CES2E, CES2G, PNPLA2	415	13	11355	10.523632993512512	0.5606505559940113	0.0747332829287981	0.07325255354675898
UP_KW_BIOLOGICAL_PROCESS	KW-0756~Sterol biosynthesis	6	1.36986301369863	9.904798820096167E-4	FDPS, CYB5R3, PMVK, SC5D, DHCR7, TM7SF2	239	23	6830	7.454975441149719	0.10947453072650293	0.017241159052500513	0.016062276382244067
INTERPRO	IPR017972:Cyt_P450_CS	9	2.054794520547945	0.0010102772079543811	CYP27A1, CYP4A12A, CYP2D9, CYP4A12B, CYP2D11, CYP2C23, CYP2U1, CYP1A2, CYP2D40	416	58	11584	4.320954907161803	0.7508831804411492	0.10685624314902108	0.10530197052139895
UP_KW_BIOLOGICAL_PROCESS	KW-1207~Sterol metabolism	9	2.054794520547945	0.0010315223364743896	CYP27A1, FDPS, CYB5R3, CYP1A2, PMVK, SC5D, DHCR7, CYP7B1, TM7SF2	239	60	6830	4.2866108786610875	0.11374486089855618	0.017241159052500513	0.016062276382244067
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	6	1.36986301369863	0.0010848499264078954	ELOVL1, ELOVL5, ELOVL2, ELOVL3, ELOVL6, DEGS1L	407	23	11449	7.33831855570986	0.9178957551998741	0.06752457785182117	0.06652768873025715
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	15	3.4246575342465753	0.0011152255962752085	IGSF8, GSN, CNP, MIF, ENO1, COX5A, ASS1, PRDX3, GPI1, LDHB, CYCS, DLAT, TPPP, TKT, GAPDH	417	152	11609	2.747302158273381	0.3824815317114765	0.06882535108441287	0.06723217166116258
INTERPRO	IPR013783:Ig-like_fold	24	5.47945205479452	0.001146703083570141	IGSF8, IGHM, LINGO4, MANBA, CADM4, TNXB, COL14A1, GBE1, H2-Q6, H2-Q7, H2-Q4, SEMA4G, GPCPD1, MR1, ROBO1, TMEM25, C4A, CD4, LEPR, GUSB, IL11RA1, NECTIN2, H2-Q10, CD276	416	319	11584	2.0950084398360262	0.7935343954893047	0.11191843957420518	0.11029053499858037
GOTERM_BP_DIRECT	GO:0006098~pentose-phosphate shunt	5	1.141552511415525	0.0011752443192167843	G6PDX, TALDO1, PGD, TKT, ACACB	407	14	11449	10.046507546507545	0.9333419437209669	0.07122599124095406	0.07017445685007588
SMART	SM00407:IGc1	6	1.36986301369863	0.0011865253519765821	IGHM, H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	179	28	6044	7.2354349561053475	0.19432579403270522	0.11476510613790172	0.11413452863164951
INTERPRO	IPR050309:Type-B_Carboxylest/Lipase	5	1.141552511415525	0.0012209284317186019	CES2B, CES2C, CES2E, CES2G, CES4A	416	14	11584	9.945054945054945	0.8135891670210871	0.11191843957420518	0.11029053499858037
KEGG_PATHWAY	mmu00030:Pentose phosphate pathway	7	1.5981735159817352	0.0012463076557447201	GPI1, G6PDX, TALDO1, ALDOB, PGD, TKT, FBP1	257	27	5496	5.544314742758322	0.313822990221298	0.034216810184991404	0.03285720183326989
SMART	SM00038:COLFI	4	0.91324200913242	0.0012611550125044145	COL1A1, COL1A2, COL5A3, COL5A2	179	8	6044	16.88268156424581	0.2052081882780027	0.11476510613790172	0.11413452863164951
GOTERM_MF_DIRECT	GO:0030881~beta-2-microglobulin binding	5	1.141552511415525	0.0013030250541817578	H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	415	14	11355	9.771944922547332	0.6733037758270393	0.09176299000143723	0.08994484218089593
UP_SEQ_FEATURE	DOMAIN:EGF-like	11	2.5114155251141552	0.0013607322438501219	C6, EFEMP1, NRG4, C9, ADAM11, CSPG5, LRP2, C8B, NID2, FBLN5, HGFAC	406	90	11328	3.410180623973728	0.8233158767419213	0.2269101295825564	0.22601888791098312
UP_SEQ_FEATURE	DOMAIN:PNPLA	4	0.91324200913242	0.0014259866745172437	PNPLA7, PNPLA3, PNPLA5, PNPLA2	406	7	11328	15.943701618578464	0.8374186117265404	0.2269101295825564	0.22601888791098312
UP_SEQ_FEATURE	MOTIF:GXGXXG	4	0.91324200913242	0.0014259866745172437	PNPLA7, PNPLA3, PNPLA5, PNPLA2	406	7	11328	15.943701618578464	0.8374186117265404	0.2269101295825564	0.22601888791098312
UP_SEQ_FEATURE	MOTIF:DGA/G	4	0.91324200913242	0.0014259866745172437	PNPLA7, PNPLA3, PNPLA5, PNPLA2	406	7	11328	15.943701618578464	0.8374186117265404	0.2269101295825564	0.22601888791098312
INTERPRO	IPR002641:PNPLA_dom	4	0.91324200913242	0.001434660830784754	PNPLA7, PNPLA3, PNPLA5, PNPLA2	416	7	11584	15.912087912087914	0.8611102804444186	0.11603874366641392	0.11435090739490246
INTERPRO	IPR005804:FA_desaturase_dom	4	0.91324200913242	0.001434660830784754	FADS2, SCD1, FADS1, DEGS1L	416	7	11584	15.912087912087914	0.8611102804444186	0.11603874366641392	0.11435090739490246
GOTERM_MF_DIRECT	GO:0016747~acyltransferase activity, transferring groups other than amino-acyl groups	8	1.82648401826484	0.0014496933067474343	NAT8F5, NAT8, ELOVL2, ASPG, ELOVL6, ACAA1B, NAT8F7, ACAT2	415	47	11355	4.657267367341707	0.7119840217857729	0.09176299000143723	0.08994484218089593
KEGG_PATHWAY	mmu00480:Glutathione metabolism	10	2.28310502283105	0.0014554730207194879	NAT8F6, RRM2, NAT8F5, NAT8, GSTP3, GSTP1, G6PDX, PGD, NAT8F7, GSTM6	257	59	5496	3.6246125436918817	0.35588180791743373	0.03662940435477378	0.03517393133405429
UP_KW_CELLULAR_COMPONENT	KW-1052~Target cell membrane	4	0.91324200913242	0.0014575889105200776	C8G, C6, C9, C8B	375	7	10380	15.817142857142857	0.0648964455691926	0.00949106814358955	0.008459430301895034
UP_KW_CELLULAR_COMPONENT	KW-1053~Target membrane	4	0.91324200913242	0.0014575889105200776	C8G, C6, C9, C8B	375	7	10380	15.817142857142857	0.0648964455691926	0.00949106814358955	0.008459430301895034
UP_KW_CELLULAR_COMPONENT	KW-0473~Membrane attack complex	4	0.91324200913242	0.0014575889105200776	C8G, C6, C9, C8B	375	7	10380	15.817142857142857	0.0648964455691926	0.00949106814358955	0.008459430301895034
GOTERM_MF_DIRECT	GO:0052689~carboxylic ester hydrolase activity	7	1.5981735159817352	0.0014972982051516565	CES2B, CES2C, CES2E, PNPLA7, CES2G, ACOT11, CES4A	415	35	11355	5.472289156626506	0.7235276870596253	0.09176299000143723	0.08994484218089593
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	8	1.82648401826484	0.0015875826757894046	GPI1, PFKFB1, GOT1, ALDOB, ENO1, GAPDH, SLC25A11, FBP1	407	49	11449	4.592689164117735	0.974244529811263	0.0937487923677692	0.09236474593246562
UP_KW_DOMAIN	KW-0812~Transmembrane	126	28.767123287671232	0.0016034311102114227	SLC23A1, AQP8, MPV17L, MPV17L2, COMT, TM7SF2, FADS2, CYP2D9, CDH1, TNFSF10, LEPR, PRSS8, FADS1, DIO1, F2R, ADAM11, ACSL5, MR1, TPST2, CYP2U1, ABCG2, IGSF8, SUCNR1, CHRNA4, TMTC2, COX7A2, SLC1A5, TMEM25, C6, APH1B, MAN2A2, RDH11, C9, ATP5MK, GM11437, CYC1, SLC38A3, IL11RA1, GRIA3, SLC15A5, CD276, PRNP, CADM4, SRD5A1, TMEM50A, FZD7, SLC16A11, BST2, TMIE, NAT8, REEP5, REEP4, PRXL2A, CYP2D40, CSPG5, CYSTM1, DHCR7, IFI27L2A, H2-Q10, LMBR1L, SLC25A1, FKBP11, MOXD1, IGHM, TECR, RPS23RG1, AATK, SLC2A4, C8B, SYNE4, ROBO1, NAT8F5, SCD1, SEC61B, NAT8F7, BOK, ELOVL1, ADGRV1, MME, ELOVL5, ELOVL2, ELOVL3, ELOVL6, JOSD2, CYP7B1, IL17RB, TGFBR2, MRAP, ADGRF1, MMP15, SLC22A28, NRG4, TLCD2, TLCD1, SLC25A11, FBP1, HCN3, HDAC5, ACSS2, H2-Q6, H2-Q7, H2-Q4, FITM1, LRP2, ADCY1, GULO, SAMM50, SUSD4, SC5D, D17H6S56E-5, DEGS1L, GABBR2, LINGO4, RRM2, PNPLA7, UGT2B38, SEMA4G, PDZK1IP1, CD4, P2RX4, LPCAT3, PNPLA3, CD9, NECTIN2, TOMM5, PNPLA2	278	2814	7714	1.2424567808439815	0.040864256818084144	0.020844604432748496	0.020042888877642783
UP_SEQ_FEATURE	BINDING:covalent	5	1.141552511415525	0.001605608343769691	CYP4A12A, CYP4A12B, CYCS, CYC1, MR1	406	15	11328	9.30049261083744	0.8706950955628239	0.22710438017986853	0.2262123755444409
INTERPRO	IPR019826:Carboxylesterase_B_AS	5	1.141552511415525	0.0016181885410499236	CES2B, CES2C, CES2E, CES2G, CES4A	416	15	11584	9.282051282051283	0.892128160803794	0.12361162466353583	0.12181363739570257
GOTERM_CC_DIRECT	GO:0042612~MHC class I protein complex	5	1.141552511415525	0.0016197279959315133	H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	417	15	11609	9.279776179056755	0.503558579302975	0.08746531178030172	0.08544065178538733
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	13	2.968036529680365	0.0016316117875803916	CYP4A12A, CYP4A12B, HAAO, CYP7B1, CYP27A1, CYP2D9, CYP2D11, CYP2C23, CYP2U1, CYP2D40, CYP1A2, SC5D, SCD1	415	122	11355	2.9155638949239586	0.7536658232690447	0.0933281942495984	0.09147903422367396
UP_KW_CELLULAR_COMPONENT	KW-0490~MHC I	5	1.141552511415525	0.0016506205467112262	H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	375	15	10380	9.226666666666668	0.07317571045544757	0.00949106814358955	0.008459430301895034
UP_KW_BIOLOGICAL_PROCESS	KW-0180~Complement pathway	6	1.36986301369863	0.0017779349521569422	C4A, C8G, C6, C9, C8B, C2	239	26	6830	6.594785967170904	0.18795825534102772	0.026002298675295278	0.024224363723138336
KEGG_PATHWAY	mmu00010:Glycolysis / Gluconeogenesis	9	2.054794520547945	0.0019425145199466485	GPI1, LDHB, ACSS2, PKLR, ALDOB, DLAT, ENO1, GAPDH, FBP1	257	50	5496	3.8493385214007785	0.4441239280377657	0.04512610654029906	0.04333301621419446
INTERPRO	IPR018114:TRYPSIN_HIS	6	1.36986301369863	0.0020326124854228534	KLK1B4, F11, CELA1, PRSS8, HGFAC, C2	416	26	11584	6.42603550295858	0.9390490866450325	0.147096956181917	0.14495736409199822
UP_KW_PTM	KW-0865~Zymogen	11	2.5114155251141552	0.0020640601079660904	CASP9, CPB2, DPP7, MMP15, CASP3, F11, CELA1, PRSS8, PSMB8, HGFAC, PSMB9	308	96	8654	3.219494047619047	0.04837919458523432	0.017200500899717423	0.015824460827740028
GOTERM_BP_DIRECT	GO:0006000~fructose metabolic process	4	0.91324200913242	0.0021699805447909326	PFKFB1, ALDOB, FBP1, KHK	407	8	11449	14.065110565110563	0.9932815328464178	0.12493662986633795	0.12309214640326566
UP_SEQ_FEATURE	MOTIF:GXSXG	4	0.91324200913242	0.002221267531450925	PNPLA7, PNPLA3, PNPLA5, PNPLA2	406	8	11328	13.950738916256158	0.9410354424840266	0.257061233412457	0.2560515663527066
UP_SEQ_FEATURE	DOMAIN:Fibrillar collagen NC1	4	0.91324200913242	0.002221267531450925	COL1A1, COL1A2, COL5A3, COL5A2	406	8	11328	13.950738916256158	0.9410354424840266	0.257061233412457	0.2560515663527066
INTERPRO	IPR000885:Fib_collagen_C	4	0.91324200913242	0.0022346459862023402	COL1A1, COL1A2, COL5A3, COL5A2	416	8	11584	13.923076923076925	0.9538600672386881	0.1536319115514109	0.15139726556520855
GOTERM_MF_DIRECT	GO:0106435~carboxylesterase activity	5	1.141552511415525	0.0022358820620944717	CES2B, CES2C, CES2E, CES2G, CES4A	415	16	11355	8.550451807228916	0.8534714010285229	0.11989917557981605	0.11752355088884067
GOTERM_CC_DIRECT	GO:0044218~other organism cell membrane	4	0.91324200913242	0.0022362851009963083	C8G, C6, C9, C8B	417	8	11609	13.91966426858513	0.6198376902449029	0.09660751636304052	0.09437123126204422
GOTERM_CC_DIRECT	GO:0005579~membrane attack complex	4	0.91324200913242	0.0022362851009963083	C8G, C6, C9, C8B	417	8	11609	13.91966426858513	0.6198376902449029	0.09660751636304052	0.09437123126204422
INTERPRO	IPR002018:CarbesteraseB	5	1.141552511415525	0.00266563652742503	CES2B, CES2C, CES2E, CES2G, CES4A	416	17	11584	8.19004524886878	0.9745271993263683	0.16660228296406437	0.16417897703004164
INTERPRO	IPR019819:Carboxylesterase_B_CS	5	1.141552511415525	0.00266563652742503	CES2B, CES2C, CES2E, CES2G, CES4A	416	17	11584	8.19004524886878	0.9745271993263683	0.16660228296406437	0.16417897703004164
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	9	2.054794520547945	0.0026808041040546782	NDUFA8, NDUFA5, MUP9, MUP16, MUP18, MUP11, MUP1, MUP2, MUP3	407	68	11449	3.7231175025292673	0.997934085242336	0.15058272808872986	0.14835962224634305
GOTERM_MF_DIRECT	GO:0042608~T cell receptor binding	5	1.141552511415525	0.0028405878403239427	H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	415	17	11355	8.04748405386251	0.9128994875102803	0.13976690512671078	0.13699763078270835
UP_KW_BIOLOGICAL_PROCESS	KW-0204~Cytolysis	4	0.91324200913242	0.003003150535535259	C8G, C6, C9, C8B	239	9	6830	12.701069270106927	0.2966476318192184	0.03904095696195837	0.036371489819260354
GOTERM_BP_DIRECT	GO:0006084~acetyl-CoA metabolic process	4	0.91324200913242	0.0031697751774265653	ACLY, FASN, ACACB, ACACA	407	9	11449	12.502320502320503	0.99933224312336	0.1697672612468228	0.1672609273856018
GOTERM_BP_DIRECT	GO:0071394~cellular response to testosterone stimulus	4	0.91324200913242	0.0031697751774265653	SRD5A1, MUP18, MUP11, MUP1	407	9	11449	12.502320502320503	0.99933224312336	0.1697672612468228	0.1672609273856018
SMART	SM00020:Tryp_SPc	6	1.36986301369863	0.0033183649637092082	KLK1B4, F11, CELA1, PRSS8, HGFAC, C2	179	35	6044	5.788347964884278	0.4538964648493473	0.20131414113169196	0.20020801947712225
INTERPRO	IPR001039:MHC_I_a_a1/a2	5	1.141552511415525	0.0033314459638152023	H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	416	18	11584	7.735042735042736	0.9898307358864129	0.19249802802465096	0.1896980567079288
GOTERM_CC_DIRECT	GO:0033106~cis-Golgi network membrane	5	1.141552511415525	0.0033345383158300016	H2-Q6, H2-Q7, H2-Q4, H2-Q10, BOK	417	18	11609	7.7331468158806285	0.763764866231225	0.13095641385805099	0.12792501538911463
INTERPRO	IPR003006:Ig/MHC_CS	6	1.36986301369863	0.0033599655800666353	IGHM, H2-Q6, H2-Q7, H2-Q4, MR1, H2-Q10	416	29	11584	5.7612732095490715	0.9902230875281272	0.19249802802465096	0.1896980567079288
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	7	1.5981735159817352	0.0034071490895178835	FABP1, GPI1, PFKFB1, PKLR, ALDOB, ENO1, GAPDH	407	42	11449	4.688370188370189	0.9996141501183218	0.17632638645068754	0.1737232179142901
